Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CPSC,9910,21,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Li, Nianyi",
CPSC,9910,23,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Luo, Feng",
CPSC,9910,31,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Sorber, Jacob M",
CPSC,9910,803,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Jin, Shuangshuang",
CRP,2010,1,"Cities, Technology and Soci",23%,49%,6%,0%,9%,0%,0%,3%,11%,0%,0%,0%,"Morris, Eric A",
CRP,4010,1,Intro to City & Regional Pla,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gaber, John Albert",
CRP,6130,1,Transp Impact on Loc and,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Morris, Eric A",
CRP,8020,1,Place Making for the Built,69%,19%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Ford, Daniel J",
CRP,8040,1,Intro to GIS for Plan & Poli,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Abdouni, Lynn",
,,,,,,,,,,,,,,,,Mohammed,
CRP,8050,1,Planning Theory and Histor,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gaber, John Albert",
CRP,8070,1,Professional Studio,0%,0%,0%,0%,0%,0%,0%,0% ####,,0%,0%,0%,"Nocks, Barry C",
CRP,8080,1,Land Use and Compreh Pla,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ramos Santiago, Luis",
,,,,,,,,,,,,,,,,E,
CRP,8410,1,Sem in Environmental Plan,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dyckman, Caitlin",
CRP,8450,1,Water Policy and Law,80%,0%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,"Dyckman, Caitlin",
CRP,8600,4,Terminal Proj/Thesis Prop,33%,33%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,"Ramos Santiago, Luis",
,,,,,,,,,,,,,,,,E,
CSM,1000,1,Intro to Construct,55%,24%,9%,3%,3%,0%,0%,6%,0%,0%,0%,0%,"Waugaman,",
,,,,,,,,,,,,,,,,Gretchen E,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 56 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CSM,2010,1,Structures,48%,36%,8%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Clarke, Shima N",
CSM,2010,401,Structures,29%,14%,29%,14%,14%,0%,0%,0%,0%,0%,0%,0%,"Clarke, Shima N",
CSM,2030,1,Mats & Meth of Const,15%,46%,35%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Lucas, Jason D",
CSM,2040,401,Cont Documents,57%,29%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Harnish",
CSM,2050,1,Mats & Methods II,29%,47%,12%,6%,6%,0%,0%,0%,0%,0%,0%,0%,"Amiri, Ameenullah",
CSM,2060,2,Construction Science Work,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gauthier, Richard",
,,,,,,,,,,,,,,,,William,
CSM,2060,401,Construction Science Work,71%,14%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gauthier, Richard",
,,,,,,,,,,,,,,,,William,
CSM,2070,1,Construction Industry Semi,80%,10%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Armstrong, Leslie L",
CSM,2070,401,Construction Industry Semi,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Armstrong, Leslie L",
CSM,3040,1,Environmental Systems I,43%,39%,11%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Burgett, Joseph",
,,,,,,,,,,,,,,,,Michael,
CSM,3040,401,Environmental Systems I,28%,28%,28%,6%,6%,0%,0%,6%,0%,0%,0%,0%,"Burgett, Joseph",
,,,,,,,,,,,,,,,,Michael,
CSM,3050,1,Environmental Systems II,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair",
,,,,,,,,,,,,,,,,Wright,
CSM,3050,401,Environmental Systems II,22%,56%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair",
,,,,,,,,,,,,,,,,Wright,
CSM,3060,1,Emerging Tech in Construc,84%,11%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Harnish",
CSM,3060,401,Emerging Tech in Construc,85%,8%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Sharma, Harnish",
CSM,3070,401,Sustainable Construction,70%,28%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Harnish",
CSM,3510,1,Construction Estimating I,19%,59%,16%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Mousavi Rizi, Seyed",
,,,,,,,,,,,,,,,,Ehsan,
CSM,3510,401,Construction Estimating I,25%,50%,8%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Townsend, Craig N",
CSM,3520,1,Const Scheduling,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bausman, Estate of",
,,,,,,,,,,,,,,,,Dennis C,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 57 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CSM,3520,401,Const Scheduling,40%,45%,0%,0%,15%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Craig N",
CSM,3530,1,Const Estimating II,90%,7%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair",
,,,,,,,,,,,,,,,,Wright,
CSM,3530,401,Const Estimating II,86%,0%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harden, Anthony",
,,,,,,,,,,,,,,,,Dwayne,
CSM,4110,1,Safety in Bldg Const,94%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"DeVita, David J",
CSM,4110,401,Safety in Bldg Const,77%,20%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Corley, Nicholas L",
CSM,4210,1,Applied Drone Use in Built,73%,18%,0%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Burgett, Joseph",
,,,,,,,,,,,,,,,,Michael,
CSM,4310,1,Residential Constr Practice,83%,8%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Lucas, Jason D",
CSM,4500,401,Construction Internship,50%,29%,14%,0%,0%,0%,0%,0%,7%,0%,0%,0%,"Waugaman,",
,,,,,,,,,,,,,,,,Gretchen E,
CSM,4530,1,Construction Project Mgm,78%,17%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Bausman, Estate of",
,,,,,,,,,,,,,,,,Dennis C,
CSM,4530,401,Construction Project Mgm,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Malone, Bryan W",
CSM,4610,1,Const Econ Seminar,50%,39%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nove-Josserand,",
,,,,,,,,,,,,,,,,Catherine Jackson,
CSM,4610,401,Const Econ Seminar,36%,45%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nove-Josserand,",
,,,,,,,,,,,,,,,,Catherine Jackson,
CSM,6310,1,Residential Constr Practice,29%,57%,0%,0%,14%,0%,0%,0%,0%,0%,0%,0%,"Lucas, Jason D",
CSM,6310,401,Residential Constr Practice,75%,17%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Lucas, Jason D",
CSM,8360,401,Managing Integr Proj Deliv,65%,35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clarke, Shima N",
CSM,8520,1,Const Mgmt Research,30%,48%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mousavi Rizi, Seyed",
,,,,,,,,,,,,,,,,Ehsan,
CSM,8520,401,Const Mgmt Research,40%,60%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mousavi Rizi, Seyed",
,,,,,,,,,,,,,,,,Ehsan,
CSM,8610,1,Constr Control/CII Best Pra,86%,10%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Vivek",
CSM,8610,401,Constr Control/CII Best Pra,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Vivek",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 58 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CSM,8900,3,Directed Studies,67%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,"Gajjar, Dhaval R",
CU,1000,1,Clemson Connect,0%,0%,0%,0%,0%,90%,9%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,2,Clemson Connect,0%,0%,0%,0%,0%,83%,17%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,3,Clemson Connect,0%,0%,0%,0%,0%,84%,16%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,4,Clemson Connect,0%,0%,0%,0%,0%,83%,17%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,5,Clemson Connect,0%,0%,0%,0%,0%,82%,18%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,6,Clemson Connect,0%,0%,0%,0%,0%,79%,21%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,7,Clemson Connect,0%,0%,0%,0%,0%,80%,18%,2%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,8,Clemson Connect,0%,0%,0%,0%,0%,79%,20%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,9,Clemson Connect,0%,0%,0%,0%,0%,81%,18%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,10,Clemson Connect,0%,0%,0%,0%,0%,77%,23%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,11,Clemson Connect,0%,0%,0%,0%,0%,76%,23%,0%,1%,0%,0%,0%,"Whorton, Susan S",
CU,1000,12,Clemson Connect,0%,0%,0%,0%,0%,71%,28%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,13,Clemson Connect,0%,0%,0%,0%,0%,68%,31%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,14,Clemson Connect,0%,0%,0%,0%,0%,64%,35%,1%,1%,0%,0%,0%,"Whorton, Susan S",
CU,1000,15,Clemson Connect,0%,0%,0%,0%,0%,58%,40%,1%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,16,Clemson Connect,0%,0%,0%,0%,0%,59%,38%,2%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,17,Clemson Connect,0%,0%,0%,0%,0%,63%,37%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1000,18,Clemson Connect,0%,0%,0%,0%,0%,96%,4%,0%,0%,0%,0%,0%,"Whorton, Susan S",
CU,1010,1,University Success Skills,61%,13%,0%,9%,9%,0%,0%,9%,0%,0%,0%,0%,"Neel, Catherine",
,,,,,,,,,,,,,,,,Maroska,
CU,1010,6,University Success Skills,50%,18%,18%,0%,9%,0%,0%,5%,0%,0%,0%,0%,"Neel, Catherine",
,,,,,,,,,,,,,,,,Maroska,
CU,1110,1,Intro Supplemental Instruc,0%,0%,0%,0%,0%,97%,0%,0%,3%,0%,0%,0%,"Anderson, Rachel K",
CU,1110,3,Intro Supplemental Instruc,0%,0%,0%,0%,0%,85%,12%,4%,0%,0%,0%,0%,"Anderson, Rachel K",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 59 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CU,1110,4,Intro Supplemental Instruc,0%,0%,0%,0%,0%,91%,5%,5%,0%,0%,0%,0%,"Anderson, Rachel K",
CU,1110,5,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anderson, Rachel K",
CU,1110,6,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Richards, Alexa",
,,,,,,,,,,,,,,,,Triantis,
CU,1110,7,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Richards, Alexa",
,,,,,,,,,,,,,,,,Triantis,
DANC,1400,1,Jazz Dance I,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,1500,1,Contemporary Dance I,78%,11%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,1600,1,Ballet Dance I,86%,0%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,2300,1,Tap Dance II,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,2400,1,Jazz Dance II,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,2500,1,Contemporary Dance II,77%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DANC,2600,1,Ballet Dance II,86%,7%,0%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L",
DPA,3070,1,Method 3d Production,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Patterson, Eric K",
DPA,4000,1,Tech Foundations I,50%,17%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,"Li, Xiang",
DPA,4020,1,Visual Found of Digital Pro,60%,20%,13%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DPA,4440,1,Advanced 3D Modeling,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Florencio Da Costa,",
,,,,,,,,,,,,,,,,Rodney,
DPA,4830,3,Concept Art Development,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DPA,6000,843,Tech Foundations I,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Patterson, Eric K",
DPA,6830,3,Concept Art Development,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DPA,6830,848,Concept Art Development,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DPA,8910,8,MFA Thesis Research,0%,0%,0%,0%,0%,67%,33%,0%,0%,0%,0%,0%,"Patterson, Eric K",
DPA,8910,9,MFA Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DSA,8010,401,Statistical Methods I,52%,42%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Kunkel, Deborah",
,,,,,,,,,,,,,,,,Elizabeth,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 60 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
DSA,8030,401,Intro to Statistical Computi,74%,4%,0%,0%,0%,0%,0%,13%,9%,0%,0%,0%,"Breazel, Ellen Hepfer",
DSA,8070,401,Multivariate Analysis,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Huang, Whitney K",
DSA,8590,1,Advanced Data Analytics,58%,35%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ke, Zhihong",
DSA,8640,2,Programming for Data Scie,76%,15%,3%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Kim, Hongki",
DSA,8670,1,Business Analytics Appl &,65%,35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tripp, John Frederick",
ECAS,1900,101,Global Chall: CU Eng Dev C,91%,0%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Vaughn, David E",
ECAS,1990,301,CI - PEER/WISE Exp Semina,68%,4%,12%,16%,0%,0%,0%,0%,0%,0%,0%,0%,"Gilmore, Jordon",
,,,,,,,,,,,,,,,,Anthony Stowe,
ECAS,1990,401,CI Foundations in UG Rese,50%,33%,0%,0%,17%,0%,0%,0%,0%,0%,0%,0%,"Kennedy, Marian S",
ECAS,2900,101,Global Chall: CU Eng Dev C,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Vaughn, David E",
ECAS,3900,101,Global Chall: CU Eng Dev C,92%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Vaughn, David E",
ECAS,3910,102,LEAD Forward III,88%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Murphy, Stephen R",
ECAS,3990,401,CI SPECTRA AUTO Topics,92%,0%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Vorwerk, Erik S",
ECE,2010,1,Logic and Computing Devic,15%,21%,22%,11%,24%,0%,0%,5%,1%,0%,0%,0%,"Reid, William J",
ECE,2010,2,Logic & Comp Device (HON,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yu, Lu",H
ECE,2020,1,Electric Circuits I,27%,31%,23%,8%,7%,0%,0%,3%,1%,0%,0%,0%,"Harrell, William R",
ECE,2020,2,Electric Circuits I (HON),78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",H
,,,,,,,,,,,,,,,,Deepak,
ECE,2070,1,Basic Electrical Engineering,24%,37%,27%,6%,4%,0%,0%,3%,0%,0%,0%,0%,"Martin, Anthony Q",
ECE,2070,2,Basic Electrical Engineering,22%,36%,24%,13%,4%,0%,0%,1%,0%,0%,0%,0%,"Martin, Anthony Q",
ECE,2070,3,Basic Electrical Engineering,79%,13%,6%,0%,1%,0%,0%,0%,1%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,1,Basic Electrical Engr Lab,93%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,3,Basic Electrical Engr Lab,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,4,Basic Electrical Engr Lab,79%,11%,7%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,5,Basic Electrical Engr Lab,93%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 61 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,2080,6,Basic Electrical Engr Lab,93%,3%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,7,Basic Electrical Engr Lab,86%,7%,0%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2080,8,Basic Electrical Engr Lab,88%,0%,8%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,2090,1,Logic & Computing Devices,73%,9%,9%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,2,Logic & Computing Devices,88%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,3,Logic & Computing Devices,82%,9%,0%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,4,Logic & Computing Devices,96%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,5,Logic & Computing Devices,50%,17%,4%,4%,8%,0%,0%,13%,4%,0%,0%,0%,"Yu, Lu",
ECE,2090,6,Logic & Computing Devices,63%,13%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yu, Lu",
ECE,2090,7,Logic & Computing Devices,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yu, Lu",
ECE,2110,1,Electrical Engineering Lab I,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,2,Electrical Engineering Lab I,13%,56%,13%,0%,0%,0%,0%,19%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,3,Electrical Engineering Lab I,60%,25%,0%,0%,5%,0%,0%,10%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,4,Electrical Engineering Lab I,45%,45%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,5,Electrical Engineering Lab I,85%,5%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,6,Electrical Engineering Lab I,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harrell, William R",
ECE,2110,7,Electrical Engineering Lab I,63%,5%,21%,0%,5%,0%,0%,0%,5%,0%,0%,0%,"Harrell, William R",
ECE,2110,8,Electrical Engineering Lab I,31%,31%,6%,0%,13%,0%,0%,19%,0%,0%,0%,0%,"Harrell, William R",
ECE,2120,1,Electrical Engineering Lab I,94%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2120,2,Electrical Engineering Lab I,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2120,3,Electrical Engineering Lab I,77%,8%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2220,1,Syst Prog Concept,18%,24%,18%,12%,18%,0%,0%,12%,0%,0%,0%,0%,"Yu, Lu",
ECE,2230,1,Comp Sys Eng,17%,28%,21%,0%,4%,0%,0%,30%,0%,0%,0%,0%,"Russell, Harlan B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 62 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,2620,1,Electric Circuits II,40%,26%,32%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Zhao, Lianfeng",
ECE,2720,1,Comp Organization,22%,31%,24%,4%,16%,0%,0%,2%,0%,0%,0%,0%,"Reid, William J",
ECE,2730,1,Computer Organization La,54%,23%,15%,0%,3%,0%,0%,5%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,2990,1,CI: Robotic Sys Research,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Reid, William J",
ECE,2990,6,CI: Circuit Cellar,75%,0%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Raza, Hassan",
ECE,3110,1,Electrical Engineering Lab I,50%,28%,11%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3110,5,Electrical Engineering Lab I,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3110,6,Electrical Engineering Lab I,94%,0%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Kapadia, Apoorva",
,,,,,,,,,,,,,,,,Deepak,
ECE,3170,1,Rand Signal Analysis,19%,11%,35%,23%,9%,0%,0%,4%,0%,0%,0%,0%,"Hubbard, Stephen J",
ECE,3200,1,Electronics I,16%,29%,21%,16%,16%,0%,0%,3%,0%,0%,0%,0%,"Hubbard, Stephen J",
ECE,3200,2,Electronics I (HON),50%,25%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hubbard, Stephen J",H
ECE,3210,1,Electronics II,37%,33%,20%,7%,3%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z",
ECE,3220,1,Intro Operating Sys,20%,40%,27%,13%,0%,0%,0%,0%,0%,0%,0%,0%,"Sorber, Jacob M",
ECE,3220,2,Intro Operating Sys,29%,57%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Ge, Rong",
ECE,3270,1,Dig Comp Design,21%,26%,31%,5%,7%,0%,0%,5%,5%,0%,0%,0%,"Smith, Melissa",
,,,,,,,,,,,,,,,,Crawley,
ECE,3300,1,Signals & Systems,16%,28%,31%,7%,8%,0%,0%,10%,0%,0%,0%,0%,"Baum, Carl W",
ECE,3300,2,Signals & Systems (HON),46%,46%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Groff, Richard E",H
ECE,3520,1,Programming Systems,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ligon, Walter B",
ECE,3600,1,Elect Power Engr,18%,25%,32%,11%,4%,0%,0%,11%,0%,0%,0%,0%,"Brahma, Sukumar",
,,,,,,,,,,,,,,,,Makarand,
ECE,3710,1,Microcontr Interface,19%,36%,26%,12%,2%,0%,0%,5%,0%,0%,0%,0%,"Reid, William J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
